Link,Area,Year of Building,Number of Rooms,Elevator,Parking,Storage,Bale,Price,Tabaghe,Subtitle
https://divar.ir/v/%DB%B1%DB%B7%DB%B5-%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%A7%D8%B3%D8%AF%D8%A7%D8%B1%D8%A7%D9%86-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D9%81%D9%88%D9%84-%D9%85%D8%B4%D8%A7%D8%B9%D8%A7%D8%AA/QZhBw8Oc,۱۷۵,۱۴۰۲,۳,آسانسور,پارکینگ,انباری,بله,۴۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۵ ساعت پیش در تهران، پاسداران
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B6-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%DB%B2-%D8%AF%D8%B1-%D9%85%D9%82%D8%AF%D9%85/wZTiF98p,۶۶,۱۳۹۰,۲,آسانسور ندارد,پارکینگ,انباری,بله,۲٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,۵ ساعت پیش در تهران، مقدم
https://divar.ir/v/%DB%B2%DB%B5%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D9%88%DB%8C%D9%88-%D8%A7%D8%A8%D8%AF%DB%8C-%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B4%D8%B1%D9%81-%D9%85%D8%B4%D8%A7%D8%B9%D8%A7%D8%AA-%D9%87%D8%AA%D9%84%DB%8C%D9%86%DA%AF/wZL2EGrM,۲۵۰,۱۴۰۱,۳,آسانسور,پارکینگ,انباری,بله,۱۰۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷ از ۱۰,۵ ساعت پیش در تهران، پاسداران
https://divar.ir/v/%D8%A7%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C%D9%87-%D8%A8%D9%84%D9%88%D8%A7%D8%B1-%D8%A7%D9%81%D8%B4%D8%A7%D8%B1%DB%8C-%DB%B7%DB%B7-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87/wZQu5J0i,۷۷,۱۳۸۶,۲,آسانسور,پارکینگ,انباری,بله,۱۲٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۳,۵ ساعت پیش در تهران، اختیاریه
https://divar.ir/v/%DB%B2%DB%B8%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D9%85%D8%B3%D8%AA%D8%B1-%DB%8C%D8%A7%D8%B1%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%D9%81%D9%88%D9%84-%D9%85%D8%B4%D8%A7%D8%B9%D8%A7%D8%AA-%DB%B3-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF/wYJpzICw,۲۸۰,۱۴۰۱,۳,آسانسور,پارکینگ,انباری,nan,۳۱۷٬۵۰۰٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، دروس
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B4%DB%B8-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B1-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D9%86%D8%A7%D8%B1%D9%85%DA%A9/wZLWHEJw,۴۸,۱۳۹۱,۱,آسانسور ندارد,پارکینگ,انباری,بله,۳٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۵ ساعت پیش در تهران، نارمک
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B1-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D9%86%D8%B8%D8%A7%D9%85-%D8%A2%D8%A8%D8%A7%D8%AF/wZK60NqE,۵۵,۱۴۰۳,۱,آسانسور,پارکینگ ندارد,انباری,بله,۴٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,۵ ساعت پیش در تهران، نظام‌آباد
https://divar.ir/v/%D9%88%D8%A7%D8%AD%D8%AF%DB%B1%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B4-%D8%AE%D9%88%D8%A7%D8%A8-%D8%A7%D9%82%D8%AF%D8%B3%DB%8C%D9%87-%D8%AA%D9%87%D8%A7%D8%AA%D8%B1-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A8%D8%A7-%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87/wZTelUwm,۱۶۰,۱۳۸۹,۴,آسانسور ندارد,پارکینگ,انباری,nan,۱۰۳٬۱۲۵٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، اراج
https://divar.ir/v/%DB%B1%DB%B0%DB%B5%D9%85%D8%AA%D8%B1-%D8%B4%D9%87%D8%B1%DA%A9-%D8%A7%D9%84%D9%87%DB%8C%D9%87-%D8%BA%D8%B1%D8%A8-%D8%B7%D8%A8%D9%82%D9%87-%D8%B3%D9%88%D9%85/wZTiF93B,۱۰۵,۱۳۹۹,۲,آسانسور,پارکینگ,انباری,بله,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۳,۵ ساعت پیش در تهران، شریف
https://divar.ir/v/%DB%B8%DB%B1%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%DB%B6%D8%B3%D8%A7%D9%84%D9%87-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C/wZ3F7_Pk,۸۱,۱۳۹۷,۲,آسانسور,پارکینگ,انباری,nan,۱۰۴٬۳۲۰٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، ستارخان
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%DB%8C%D8%A7%D8%AA%D9%87%D8%A7%D8%AA%D8%B1%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%B1%DB%B0%DB%B2%D9%85%D8%AA%D8%B1%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%DA%A9%D9%84%DB%8C%D8%AF%D9%86%D8%AE%D9%88%D8%B1%D8%AF%D8%AA%D9%87%D8%B1%D8%A7%D9%86%D8%B3%D8%B1/wZSChKeh,۱۰۲,۱۳۹۷,۲,آسانسور,پارکینگ,انباری,بله,۸٬۶۷۰٬۰۰۰٬۰۰۰ تومان,۱,۵ ساعت پیش در تهران، تهران‌سر
https://divar.ir/v/%DB%B1%DB%B1%DB%B2%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C/wZOyStwF,۱۱۲,۱۳۸۴,۲,آسانسور ندارد,پارکینگ,انباری,بله,۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۴,۵ ساعت پیش در تهران، اباذر
https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1-%D8%A8%D8%A7%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1/wZDWNCdy,۶۰,۱۳۸۴,۱,آسانسور ندارد,پارکینگ,انباری,بله,۴٬۶۵۰٬۰۰۰٬۰۰۰ تومان,۳ از ۴,۵ ساعت پیش در تهران، جنت‌آباد جنوبی
https://divar.ir/v/%DB%B6%DB%B7-%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF%D8%AF%D8%A7%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%85%D8%B3%DA%A9%D9%86-%D8%AA%D9%82%D9%88%DB%8C/wZTmiea1,۶۷,۱۳۸۸,۲,آسانسور ندارد,پارکینگ,انباری,بله,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۴,۵ ساعت پیش در تهران، جمال‌زاده
https://divar.ir/v/%DB%B1%DB%B3%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%B3%D8%AA%D8%A7%D8%B1%D8%AE%D8%A7%D9%86/wZQy9MZa,۱۳۰,۱۳۸۰,۳,آسانسور ندارد,پارکینگ,انباری,بله,۱۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱ از ۴,۵ ساعت پیش در تهران، صادقیه
https://divar.ir/v/%DB%B1%DB%B3%DB%B5%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%AD%DB%8C%D8%AF%D9%87%D8%A7-%D8%B1%D9%88%D8%A8%D9%87-%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D8%A8%D8%A7%D8%B2%D8%AF%DB%8C%D8%AF-%D8%A2%D8%AE%D8%B1/wZPuDOZu,۱۳۵,۱۳۸۷,۳,آسانسور,پارکینگ,انباری,بله,۲۰٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۲,۵ ساعت پیش در تهران، سعادت‌آباد
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B3%DB%B5-%D9%85%D8%AA%D8%B1-%D8%B4%D9%87%D8%B1%DA%A9-%D8%BA%D8%B1%D8%A8/wZLeWdS1,۱۳۵,۱۳۸۸,۳,آسانسور,پارکینگ,انباری,nan,۱۵۵٬۵۵۵٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، دریا
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%B1%DB%B1%DB%B0%D9%85%D8%AA%D8%B1%DA%A9%D9%84%DB%8C%D8%AF%D9%86%D8%AE%D9%88%D8%B1%D8%AF%D9%87-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%AA%D9%87%D8%B1%D8%A7%D9%86%D8%B3%D8%B1/wZHi2D6q,۱۱۰,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,nan,۸۰٬۰۰۰٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، تهران‌سر
https://divar.ir/v/%DB%B4%DB%B0-%D9%85%D8%AA%D8%B1-%DB%8C%DA%A9-%D8%AE%D9%88%D8%A7%D8%A8/wZTiFPT_,۴۰,۱۳۸۷,۱,آسانسور ندارد,پارکینگ ندارد,انباری ندارد,بله,۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱,۵ ساعت پیش در تهران، گمرک
https://divar.ir/v/%DB%B9%DB%B0%D9%85%D8%AA%D8%B1-%DA%A9%D9%84%DB%8C%D8%AF-%D9%86%D8%AE%D9%88%D8%B1%D8%AF%D9%87-%D9%81%D9%88%D9%84/wZNaQPjk,۹۰,۱۴۰۰,۲,آسانسور,پارکینگ,انباری,بله,۷٬۰۶۰٬۰۰۰٬۰۰۰ تومان,۱ از ۶,۵ ساعت پیش در تهران، سبلان
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B9-%D9%85%D8%AA%D8%B1%DB%8C-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AF%D8%A7%D8%B1-%D8%AA%D8%AE%D9%84%DB%8C%D9%87/wZgJwvq9,۶۹,۱۳۹۹,۲,آسانسور,پارکینگ,انباری,بله,۲٬۱۸۰٬۰۰۰٬۰۰۰ تومان,۳,۵ ساعت پیش در تهران، مبارک‌آباد بهشتی
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B4%DB%B4-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D8%B4%D8%B1%DB%8C%D9%81/wZTiVhQl,۱۴۴,۱۳۹۳,۳,آسانسور,پارکینگ,انباری,بله,۱۱٬۸۰۸٬۰۰۰٬۰۰۰ تومان,۱۲ از ۱۲,۵ ساعت پیش در تهران، شریف
https://divar.ir/v/%D8%B4%D9%87%D8%B1%DA%A9-%D8%B1%D8%A7%D9%87-%D8%A2%D9%87%D9%86-%D9%87%D9%88%D8%A7%D9%86%DB%8C%D8%B1%D9%88%D8%B2/wZTi1ack,۹۲,۱۳۹۲,۲,آسانسور ندارد,پارکینگ,انباری,nan,۶۴٬۶۷۳٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، هوانیروز
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B1-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D9%81%DB%8C%D8%B1%D9%88%D8%B2%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C/wZTilUjx,۶۵,۱۳۹۲,۱,آسانسور,پارکینگ,انباری,بله,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۵ ساعت پیش در تهران، فیروزآبادی
https://divar.ir/v/100-%D9%85%D8%AA%D8%B1-2-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%DB%8C-%D8%B3%D8%AA%D8%A7%D8%B1%D8%AE%D8%A7%D9%86-%D8%AA%D8%AE%D9%84%DB%8C%D9%87/wZLec40t,۱۰۰,۱۳۸۲,۲,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۴,۵ ساعت پیش در تهران، توحید
https://divar.ir/v/%DB%B7%DB%B5-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%BE%D8%AF%D8%A7%D9%81%D9%86%D8%AF-%D8%A7%D8%B1%D8%AA%D8%B4-%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87-%DA%86%DB%8C%D8%AA%DA%AF%D8%B1/wZBttHpO,۷۵,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,nan,۳۰٬۰۰۰٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، دریاچه شهدای خلیج فارس
https://divar.ir/v/%D8%B1%D9%88%D9%86%DB%8C%DA%A9%D8%A7-%D9%BE%D8%A7%D9%84%D8%A7%D8%B3-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D9%82%DB%8C%D9%85%D8%AA-%D9%82%D8%B7%D8%B9%DB%8C-%DA%86%DB%8C%D8%AA%DA%AF%D8%B1/wZQ2tUcx,۱۰۰,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,nan,۷۸٬۰۰۰٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، دریاچه شهدای خلیج فارس
https://divar.ir/v/%DB%B1%DB%B2%DB%B5-%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D9%85%D8%B3%D8%AA%D8%B1-%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D8%A8%D9%86-%D8%B3%DB%8C%D9%86%D8%A7/wZD1xA5p,۱۲۵,۱۴۰۰,۲,آسانسور,پارکینگ,انباری,nan,۲۴۴٬۸۰۰٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، یوسف‌آباد
https://divar.ir/v/90%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%A8%D8%B1-%D9%84%D8%B4%DA%A9%D8%B1/wZPubv1U,۸۹,۱۳۹۸,۲,آسانسور,پارکینگ,انباری,nan,۸۰٬۰۰۰٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، لشکر
https://divar.ir/v/%DB%B8%DB%B0%D9%85%D8%AA%D8%B1%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D9%86%D8%AF-%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF-%D9%88%DB%8C%D9%88-%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87/wZTiVVO8,۸۰,۱۳۹۲,۲,آسانسور,پارکینگ,انباری,nan,۸۱٬۲۵۰٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، شهرک راه‌آهن
https://divar.ir/v/%DB%B7%DB%B3%D9%85%D8%AA%D8%B1-%D8%A2%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D9%81%D9%88%D9%84-%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86-%D8%B3%D9%86%D8%AF-%D8%AF%D8%A7%D8%B1/wZTiVXza,۷۳,۱۴۰۰,۲,آسانسور,پارکینگ,انباری,بله,۱٬۸۵۰٬۰۰۰٬۰۰۰ تومان,۲,۵ ساعت پیش در تهران، اندیشه (شهر زیبا)
https://divar.ir/v/95%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%B7%D8%A7%D9%84%D9%82%D8%A7%D9%86%DB%8C-%DB%8C%D8%AE%DA%86%D8%A7%D9%84/wZMCaCIb,۹۵,۱۳۹۵,۲,آسانسور,پارکینگ,انباری,بله,۶٬۲۲۰٬۰۰۰٬۰۰۰ تومان,۶ از ۷,۵ ساعت پیش در تهران، مهرآباد جنوبی
https://divar.ir/v/%DB%B1%DB%B5%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B3%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D8%B7%DB%8C-%D8%B1%D9%88-%D8%A8%D9%87-%D8%A2%D9%81%D8%AA%D8%A7%D8%A8-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%DA%A9%D9%84%DB%8C%D8%AF-%D9%86%D8%AE%D9%88%D8%B1%D8%AF%D9%87/wZ2JUF6J,۱۵۰,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,بله,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۵ ساعت پیش در تهران، پونک
https://divar.ir/v/%D8%A7%D8%B4%D8%B1%D9%81%DB%8C-%D8%A7%D8%A8%D8%A7%D8%B0%D8%B1-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA2%D8%AA%D8%A7-%D8%A8%D8%A7%D9%84%DA%A9%D9%86-10%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B3%DB%8C%D9%88/wZTi1D_p,۸۱,۱۳۸۱,۲,آسانسور,پارکینگ,انباری,nan,۸۶٬۴۱۹٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، اباذر
https://divar.ir/v/%DB%B1%DB%B3%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B3%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D9%88%D9%86%DA%A9-%D9%88%DB%8C%D9%88-%D8%A7%D8%A8%D8%AF%DB%8C/wZHeFrjW,۱۳۰,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,بله,۲۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۶ از ۶,۵ ساعت پیش در تهران، پونک
https://divar.ir/v/%DB%B6%DB%B2%D9%85%D8%AA%D8%B1-%D8%B3%D8%A7%D9%84%D9%86-%D9%85%D8%B1%D8%A8%D8%B9-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D8%A7%DB%8C%D8%B2-%D8%AA%D8%AE%D9%84%DB%8C%D9%87-%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B4%D8%A7%D8%A8%D9%87/wZ9djKkC,۶۲,۱۳۸۰,۲,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۳٬۰۸۰٬۰۰۰٬۰۰۰ تومان,۱ از ۴,۵ ساعت پیش در تهران، سلسبیل
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%A8%D8%B1-%D8%A7%D8%B5%D9%84%DB%8C-%D8%AF%D8%A7%D9%85%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF%D8%AF%D8%A7%D8%B1/wZMyPUl3,۵۳,۱۳۸۰,۲,آسانسور ندارد,پارکینگ,انباری,بله,۳٬۵۴۰٬۰۰۰٬۰۰۰ تومان,۲ از ۳,۵ ساعت پیش در تهران، سلسبیل
https://divar.ir/v/%DB%B1%DB%B0%DB%B3-%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%AF%D9%88%D8%B1%D8%AA%D8%A7%D8%AF%D9%88%D8%B1-%D9%BE%D9%86%D8%AC%D8%B1%D9%87-%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87/wZRm-Ata,۱۰۳,۱۳۸۷,۲,آسانسور,پارکینگ,انباری,بله,۸٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۲,۵ ساعت پیش در تهران، سازمان برنامه
https://divar.ir/v/%DA%AF%DB%8C%D8%B4%D8%A7-%DB%B1%DB%B4%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D9%88%DB%8C%D9%88-%D8%AF%D8%A7%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%B2%D9%88%D8%AC/gZBqwaKu,۱۴۰,۱۳۸۵,۳,آسانسور,پارکینگ,انباری,بله,۱۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۵ ساعت پیش در تهران، گیشا (کوی نصر)
https://divar.ir/v/%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D8%B3%D8%A7%D9%84%D9%86-%D9%88%D8%B3%DB%8C%D8%B9-%D8%BA%D8%B1%D9%82-%D8%AF%D8%B1-%D9%86%D9%88%D8%B1-%D8%A7%D8%B2-%D8%B4%D9%85%D8%A7%D9%84-%D9%88-%D8%AC%D9%86%D9%88%D8%A8/wZTe10re,۶۰,۱۳۹۰,۱,آسانسور,پارکینگ,انباری,بله,۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۵ از ۵,۵ ساعت پیش در تهران، پونک
https://divar.ir/v/%D9%BE%D9%84%D8%A7%D9%86-%D8%A8%DB%8C-%D9%86%D8%B8%DB%8C%D8%B1-%D9%81%D8%B1%D9%85%D8%A7%D9%86%DB%8C%D9%87-%D8%BA%D8%B1%D8%A8%DB%8C/wZTiVPmN,۱۵۵,۱۴۰۲,۳,آسانسور,پارکینگ,انباری,بله,۲۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۴ از ۵,۵ ساعت پیش در تهران، دزاشیب
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%81%D9%88%D9%84-%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86-%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86/wZDSmIb3,۶۵,۱۳۸۸,۲,آسانسور ندارد,پارکینگ ندارد,انباری,nan,۵۴٬۹۲۳٬۰۰۰ تومان,nan,۵ ساعت پیش در تهران، جیحون
https://divar.ir/v/%DB%B5%DB%B5%D9%85%D8%AA%D8%B1-%DB%B1%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B4%D8%AF%D9%87/wZxVBb-1,۵۵,۱۳۸۵,۱,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۳٬۲۵۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۵ ساعت پیش در تهران، شیخ هادی
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-40-%D9%85%D8%AA%D8%B1%DB%8C-%D8%B2%DB%8C%D8%B1-%D9%82%DB%8C%D9%85%D8%AA-%D8%A8%DB%8C-%D9%86%D8%B8%DB%8C%D8%B1/wZTi1BY1,۴۰,۱۳۸۴,۱,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۲,۵ ساعت پیش در تهران، شبیری
https://divar.ir/v/200-%D9%85%D8%AA%D8%B1-%D8%A7%D9%82%D8%A7%D9%85%D8%AA-%D8%AF%D8%B1-%D8%B1%D9%88%DB%8C%D8%A7%DB%8C%DB%8C-%D8%AA%D8%B1%DB%8C%D9%86-%D8%A8%D8%B1%D8%AC-%D8%A8%D8%A7%D8%BA-%D9%81%D8%B1%D9%85%D8%A7%D9%86%DB%8C%D9%87/wZPu71hG,۲۰۰,۱۳۹۵,۳,آسانسور,پارکینگ,انباری,بله,۶۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵,۵ ساعت پیش در تهران، فرمانیه
https://divar.ir/v/%D9%85%DB%8C%D8%B1%D8%AF%D8%A7%D9%85%D8%A7%D8%AF-%DB%B1%DB%B2%DB%B0%D9%85%D8%AA%D8%B1-%DB%B2%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D9%86%D8%AF%DB%8C/wZMxA-I-,۱۲۰,۱۳۸۹,۲,آسانسور,پارکینگ,انباری,بله,۱۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵,۵ ساعت پیش در تهران، میرداماد
